순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,
11,제주특별자치도,제주시,민속자연사박물관,202302,0.0,1889.0
11,제주특별자치도,제주시,민속자연사박물관,202303,0.0,1889.0
11,제주특별자치도,제주시,민속자연사박물관,202304,0.0,1889.0
11,제주특별자치도,제주시,민속자연사박물관,202305,0.0,1889.0
11,제주특별자치도,제주시,민속자연사박물관,202306,0.0,1889.0
11,제주특별자치도,제주시,민속자연사박물관,202307,0.0,1889.0
11,제주특별자치도,제주시,민속자연사박물관,202308,0.0,1889.0
12,제주특별자치도,제주시,도립미술관,202203,23.0,996.0
12,제주특별자치도,제주시,도립미술관,202204,83.0,996.0
12,제주특별자치도,제주시,도립미술관,202205,148.0,996.0
12,제주특별자치도,제주시,도립미술관,202206,115.0,996.0
12,제주특별자치도,제주시,도립미술관,202207,121.0,996.0
12,제주특별자치도,제주시,도립미술관,202208,117.0,996.0
12,제주특별자치도,제주시,도립미술관,202209,101.0,996.0
12,제주특별자치도,제주시,도립미술관,202210,136.0,996.0
12,제주특별자치도,제주시,도립미술관,202211,71.0,996.0
12,제주특별자치도,제주시,도립미술관,202212,81.0,996.0
12,제주특별자치도,제주시,도립미술관,202301,0.0,996.0
12,제주특별자치도,제주시,도립미술관,202302,0.0,996.0
12,제주특별자치도,제주시,도립미술관,202303,0.0,996.0
12,제주특별자치도,제주시,도립미술관,202304,0.0,996.0
12,제주특별자치도,제주시,도립미술관,202305,0.0,996.0
12,제주특별자치도,제주시,도립미술관,202306,0.0,996.0
12,제주특별자치도,제주시,도립미술관,202307,0.0,996.0
12,제주특별자치도,제주시,도립미술관,202308,0.0,996.0
13,제주특별자치도,서귀포시,한화아쿠아플라넷제주,202203,46.0,365.0
13,제주특별자치도,서귀포시,한화아쿠아플라넷제주,202204,15.0,365.0
13,제주특별자치도,서귀포시,한화아쿠아플라넷제주,202205,133.0,365.0
13,제주특별자치도,서귀포시,한화아쿠아플라넷제주,202206,171.0,365.0
13,제주특별자치도,서귀포시,한화아쿠아플라넷제주,202207,0.0,365.0
13,제주특별자치도,서귀포시,한화아쿠아플라넷제주,202208,0.0,365.0
13,제주특별자치도,서귀포시,한화아쿠아플라넷제주,202209,0.0,365.0
13,제주특별자치도,서귀포시,한화아쿠아플라넷제주,202210,0.0,365.0
13,제주특별자치도,서귀포시,한화아쿠아플라넷제주,202211,0.0,365.0
13,제주특별자치도,서귀포시,한화아쿠아플라넷제주,202212,0.0,365.0
13,제주특별자치도,서귀포시,한화아쿠아플라넷제주,202301,0.0,365.0
13,제주특별자치도,서귀포시,한화아쿠아플라넷제주,202302,0.0,365.0
13,제주특별자치도,서귀포시,한화아쿠아플라넷제주,202303,0.0,365.0
13,제주특별자치도,서귀포시,한화아쿠아플라넷제주,202304,0.0,365.0
13,제주특별자치도,서귀포시,한화아쿠아플라넷제주,202305,0.0,365.0
